employee_import_key,facility_id,facility_name,facility_type_name,department_id,department_name,department_type_id,department_type_name,is_department_manager,is_facility_manager,manager_import_key,full_name,first_name,last_name,phone_number,email,street_address,job_title,salary,hours_worked,employment_status,generated_source
EMP_327_1396_0001,327,LAMESA - MAIN OFFICE,Post Office,1396,DALAMO331_Retail Services,1,Retail Services,1,0,,Matthew Porter,Matthew,Porter,555-285-3203,matthew.porter.327.1396.1@postal-demo.local,983 Wallace Brook Suite 410,Retail Services Manager,82300.0,2146,Full-Time,staffing_plan_employee_generation.ipynb
EMP_327_1396_0002,327,LAMESA - MAIN OFFICE,Post Office,1396,DALAMO331_Retail Services,1,Retail Services,0,0,EMP_327_1396_0001,Miguel Robinson,Miguel,Robinson,555-655-8043,miguel.robinson.327.1396.2@postal-demo.local,815 Kelsey Viaduct Apt. 903,Window Clerk,45600.0,2146,Full-Time,staffing_plan_employee_generation.ipynb
EMP_328_345_0001,328,LAREDO - DEL MAR STATION,Post Office,345,WELADMS045_Delivery,2,Delivery,1,1,,Matthew Stokes,Matthew,Stokes,555-941-6035,matthew.stokes.328.345.1@postal-demo.local,85869 Coleman Bridge,Delivery Manager,100400.0,1970,Full-Time,staffing_plan_employee_generation.ipynb
EMP_328_345_0002,328,LAREDO - DEL MAR STATION,Post Office,345,WELADMS045_Delivery,2,Delivery,0,0,EMP_328_345_0001,Melissa Barnes,Melissa,Barnes,555-807-3041,melissa.barnes.328.345.2@postal-demo.local,7607 Bruce Union Apt. 101,Delivery Associate,53200.0,1886,Full-Time,staffing_plan_employee_generation.ipynb
EMP_328_345_0003,328,LAREDO - DEL MAR STATION,Post Office,345,WELADMS045_Delivery,2,Delivery,0,0,EMP_328_345_0001,Vincent Anderson,Vincent,Anderson,555-402-7967,vincent.anderson.328.345.3@postal-demo.local,264 Melendez Pine,City Carrier,46300.0,2180,Full-Time,staffing_plan_employee_generation.ipynb
EMP_328_345_0004,328,LAREDO - DEL MAR STATION,Post Office,345,WELADMS045_Delivery,2,Delivery,0,0,EMP_328_345_0001,Andrew Glover,Andrew,Glover,555-845-4031,andrew.glover.328.345.4@postal-demo.local,9408 Mcgrath Rest Apt. 565,Mail Carrier,57500.0,976,Part-Time,staffing_plan_employee_generation.ipynb
EMP_328_857_0001,328,LAREDO - DEL MAR STATION,Post Office,857,WELADMS045_Logistics,3,Logistics,1,0,,John Moore,John,Moore,555-301-7662,john.moore.328.857.1@postal-demo.local,377 Johnson Mission Suite 557,Logistics Manager,80200.0,1900,Full-Time,staffing_plan_employee_generation.ipynb
EMP_328_857_0002,328,LAREDO - DEL MAR STATION,Post Office,857,WELADMS045_Logistics,3,Logistics,0,0,EMP_328_857_0001,Paula Tucker,Paula,Tucker,555-425-3973,paula.tucker.328.857.2@postal-demo.local,525 George Isle Suite 679,Logistics Associate,59400.0,2014,Full-Time,staffing_plan_employee_generation.ipynb
EMP_328_1397_0001,328,LAREDO - DEL MAR STATION,Post Office,1397,WELADMS045_Retail Services,1,Retail Services,1,0,,Megan Williams,Megan,Williams,555-623-5196,megan.williams.328.1397.1@postal-demo.local,2279 Christine Port Suite 523,Retail Services Manager,89900.0,2032,Full-Time,staffing_plan_employee_generation.ipynb
EMP_328_1397_0002,328,LAREDO - DEL MAR STATION,Post Office,1397,WELADMS045_Retail Services,1,Retail Services,0,0,EMP_328_1397_0001,Kristin Sanders,Kristin,Sanders,555-610-1462,kristin.sanders.328.1397.2@postal-demo.local,999 Douglas Viaduct Apt. 854,Customer Service Clerk,46400.0,1866,Full-Time,staffing_plan_employee_generation.ipynb
EMP_328_1397_0003,328,LAREDO - DEL MAR STATION,Post Office,1397,WELADMS045_Retail Services,1,Retail Services,0,0,EMP_328_1397_0001,Benjamin Smith,Benjamin,Smith,555-698-9803,benjamin.smith.328.1397.3@postal-demo.local,59124 Robert Streets Suite 753,Window Clerk,38300.0,2065,Full-Time,staffing_plan_employee_generation.ipynb
EMP_329_346_0001,329,LAREDO - MAIN OFFICE; VMF,Post Office,346,WELAMO041_Delivery,2,Delivery,1,1,,Mary Daniels,Mary,Daniels,555-724-2461,mary.daniels.329.346.1@postal-demo.local,397 Thornton Isle,Delivery Manager,98400.0,2140,Full-Time,staffing_plan_employee_generation.ipynb
EMP_329_346_0002,329,LAREDO - MAIN OFFICE; VMF,Post Office,346,WELAMO041_Delivery,2,Delivery,0,0,EMP_329_346_0001,Eugene Mitchell,Eugene,Mitchell,555-842-5933,eugene.mitchell.329.346.2@postal-demo.local,2620 Brown Knoll,City Carrier,53500.0,2076,Full-Time,staffing_plan_employee_generation.ipynb
EMP_329_346_0003,329,LAREDO - MAIN OFFICE; VMF,Post Office,346,WELAMO041_Delivery,2,Delivery,0,0,EMP_329_346_0001,Donald Sanders,Donald,Sanders,555-449-8615,donald.sanders.329.346.3@postal-demo.local,46118 Fox Field,City Carrier,53600.0,2143,Full-Time,staffing_plan_employee_generation.ipynb
EMP_329_346_0004,329,LAREDO - MAIN OFFICE; VMF,Post Office,346,WELAMO041_Delivery,2,Delivery,0,0,EMP_329_346_0001,Shane Boyd,Shane,Boyd,555-771-6671,shane.boyd.329.346.4@postal-demo.local,9338 Justin Station Apt. 716,City Carrier,53500.0,1850,Full-Time,staffing_plan_employee_generation.ipynb
EMP_329_346_0005,329,LAREDO - MAIN OFFICE; VMF,Post Office,346,WELAMO041_Delivery,2,Delivery,0,0,EMP_329_346_0001,Brandon Sanchez,Brandon,Sanchez,555-519-9794,brandon.sanchez.329.346.5@postal-demo.local,85441 Wright Shoal,Delivery Associate,56600.0,1857,Full-Time,staffing_plan_employee_generation.ipynb
EMP_329_858_0001,329,LAREDO - MAIN OFFICE; VMF,Post Office,858,WELAMO041_Logistics,3,Logistics,1,0,,Linda Jordan,Linda,Jordan,555-820-4853,linda.jordan.329.858.1@postal-demo.local,093 Jeffrey Plaza,Logistics Manager,79500.0,2027,Full-Time,staffing_plan_employee_generation.ipynb
EMP_329_858_0002,329,LAREDO - MAIN OFFICE; VMF,Post Office,858,WELAMO041_Logistics,3,Logistics,0,0,EMP_329_858_0001,Amber Simon,Amber,Simon,555-744-7541,amber.simon.329.858.2@postal-demo.local,93676 Ayers Tunnel,Mail Handler,53700.0,1909,Full-Time,staffing_plan_employee_generation.ipynb
EMP_329_1398_0001,329,LAREDO - MAIN OFFICE; VMF,Post Office,1398,WELAMO041_Retail Services,1,Retail Services,1,0,,Steven Allen,Steven,Allen,555-823-9846,steven.allen.329.1398.1@postal-demo.local,7645 Evans River Apt. 348,Retail Services Manager,81200.0,1872,Full-Time,staffing_plan_employee_generation.ipynb
EMP_329_1398_0002,329,LAREDO - MAIN OFFICE; VMF,Post Office,1398,WELAMO041_Retail Services,1,Retail Services,0,0,EMP_329_1398_0001,Daniel Rivera,Daniel,Rivera,555-718-8080,daniel.rivera.329.1398.2@postal-demo.local,51102 Weber Ports Suite 533,Retail Clerk,48300.0,1948,Full-Time,staffing_plan_employee_generation.ipynb
EMP_329_1398_0003,329,LAREDO - MAIN OFFICE; VMF,Post Office,1398,WELAMO041_Retail Services,1,Retail Services,0,0,EMP_329_1398_0001,Lynn Medina,Lynn,Medina,555-221-6675,lynn.medina.329.1398.3@postal-demo.local,33135 Larry Shoal,Retail Associate,45100.0,1860,Full-Time,staffing_plan_employee_generation.ipynb
EMP_330_347_0001,330,LASALLE - MO/MODULAR BLDG,Post Office,347,JALAMMB969_Delivery,2,Delivery,1,1,,Abigail Rogers,Abigail,Rogers,555-228-3362,abigail.rogers.330.347.1@postal-demo.local,0264 Ryan Union,Delivery Manager,102500.0,1988,Full-Time,staffing_plan_employee_generation.ipynb
EMP_330_347_0002,330,LASALLE - MO/MODULAR BLDG,Post Office,347,JALAMMB969_Delivery,2,Delivery,0,0,EMP_330_347_0001,Laura Smith,Laura,Smith,555-761-9408,laura.smith.330.347.2@postal-demo.local,1514 Briggs Neck Suite 216,Mail Carrier,42700.0,2120,Full-Time,staffing_plan_employee_generation.ipynb
EMP_330_347_0003,330,LASALLE - MO/MODULAR BLDG,Post Office,347,JALAMMB969_Delivery,2,Delivery,0,0,EMP_330_347_0001,Susan Hart,Susan,Hart,555-981-1757,susan.hart.330.347.3@postal-demo.local,427 Wright Extensions,City Carrier,55900.0,986,Part-Time,staffing_plan_employee_generation.ipynb
EMP_330_859_0001,330,LASALLE - MO/MODULAR BLDG,Post Office,859,JALAMMB969_Logistics,3,Logistics,1,0,,Brandy Brown,Brandy,Brown,555-631-6162,brandy.brown.330.859.1@postal-demo.local,2520 Jeremy Union Suite 893,Logistics Manager,101200.0,2151,Full-Time,staffing_plan_employee_generation.ipynb
EMP_330_1399_0001,330,LASALLE - MO/MODULAR BLDG,Post Office,1399,JALAMMB969_Retail Services,1,Retail Services,1,0,,Shawn Tate,Shawn,Tate,555-644-9987,shawn.tate.330.1399.1@postal-demo.local,8284 Brittany Views,Retail Services Manager,79300.0,1857,Full-Time,staffing_plan_employee_generation.ipynb
EMP_330_1399_0002,330,LASALLE - MO/MODULAR BLDG,Post Office,1399,JALAMMB969_Retail Services,1,Retail Services,0,0,EMP_330_1399_0001,Jennifer Mckay,Jennifer,Mckay,555-339-2169,jennifer.mckay.330.1399.2@postal-demo.local,516 Weber Cliff Suite 564,Retail Clerk,49900.0,2013,Full-Time,staffing_plan_employee_generation.ipynb
EMP_331_348_0001,331,LASARA - MO/MODULAR BLDG,Post Office,348,WILAMMB561_Delivery,2,Delivery,1,1,,Yesenia Reynolds,Yesenia,Reynolds,555-534-9734,yesenia.reynolds.331.348.1@postal-demo.local,39004 Tanya Extension Suite 286,Delivery Manager,98200.0,2022,Full-Time,staffing_plan_employee_generation.ipynb
EMP_331_348_0002,331,LASARA - MO/MODULAR BLDG,Post Office,348,WILAMMB561_Delivery,2,Delivery,0,0,EMP_331_348_0001,Tyler Diaz,Tyler,Diaz,555-229-5304,tyler.diaz.331.348.2@postal-demo.local,0189 Gill Rapid Suite 014,Delivery Associate,52200.0,1421,Part-Time,staffing_plan_employee_generation.ipynb
EMP_331_348_0003,331,LASARA - MO/MODULAR BLDG,Post Office,348,WILAMMB561_Delivery,2,Delivery,0,0,EMP_331_348_0001,Nicholas Mcmillan,Nicholas,Mcmillan,555-908-3195,nicholas.mcmillan.331.348.3@postal-demo.local,7250 Rebecca Square,City Carrier,61500.0,1854,Full-Time,staffing_plan_employee_generation.ipynb
EMP_331_348_0004,331,LASARA - MO/MODULAR BLDG,Post Office,348,WILAMMB561_Delivery,2,Delivery,0,0,EMP_331_348_0001,Anthony Salinas,Anthony,Salinas,555-530-8602,anthony.salinas.331.348.4@postal-demo.local,177 Maria Park Apt. 460,Rural Carrier,53000.0,1893,Full-Time,staffing_plan_employee_generation.ipynb
EMP_331_860_0001,331,LASARA - MO/MODULAR BLDG,Post Office,860,WILAMMB561_Logistics,3,Logistics,1,0,,Emily Rodriguez,Emily,Rodriguez,555-338-7671,emily.rodriguez.331.860.1@postal-demo.local,40799 Laurie Summit,Logistics Manager,83000.0,1921,Full-Time,staffing_plan_employee_generation.ipynb
EMP_331_860_0002,331,LASARA - MO/MODULAR BLDG,Post Office,860,WILAMMB561_Logistics,3,Logistics,0,0,EMP_331_860_0001,Christopher Mcclure,Christopher,Mcclure,555-734-8864,christopher.mcclure.331.860.2@postal-demo.local,5275 Holland Stravenue Apt. 286,Transportation Clerk,40200.0,2125,Full-Time,staffing_plan_employee_generation.ipynb
EMP_331_1400_0001,331,LASARA - MO/MODULAR BLDG,Post Office,1400,WILAMMB561_Retail Services,1,Retail Services,1,0,,Tracy Nolan,Tracy,Nolan,555-733-2684,tracy.nolan.331.1400.1@postal-demo.local,50668 Michael Summit Suite 155,Retail Services Manager,94100.0,2083,Full-Time,staffing_plan_employee_generation.ipynb
EMP_331_1400_0002,331,LASARA - MO/MODULAR BLDG,Post Office,1400,WILAMMB561_Retail Services,1,Retail Services,0,0,EMP_331_1400_0001,Mary Byrd,Mary,Byrd,555-542-5725,mary.byrd.331.1400.2@postal-demo.local,6894 Ariel Manor,Retail Associate,44400.0,2121,Full-Time,staffing_plan_employee_generation.ipynb
EMP_332_349_0001,332,LEAGUE CITY - MAIN OFFICE,Post Office,349,GALEMO573_Delivery,2,Delivery,1,1,,Sarah Allen,Sarah,Allen,555-442-6493,sarah.allen.332.349.1@postal-demo.local,0595 Wilson Loop Apt. 133,Delivery Manager,101900.0,2115,Full-Time,staffing_plan_employee_generation.ipynb
EMP_332_349_0002,332,LEAGUE CITY - MAIN OFFICE,Post Office,349,GALEMO573_Delivery,2,Delivery,0,0,EMP_332_349_0001,Brenda Perry,Brenda,Perry,555-591-4475,brenda.perry.332.349.2@postal-demo.local,24518 Nathaniel Rest,Delivery Associate,59900.0,2076,Full-Time,staffing_plan_employee_generation.ipynb
EMP_332_349_0003,332,LEAGUE CITY - MAIN OFFICE,Post Office,349,GALEMO573_Delivery,2,Delivery,0,0,EMP_332_349_0001,Richard Watkins,Richard,Watkins,555-760-4206,richard.watkins.332.349.3@postal-demo.local,69748 Riley Plaza,City Carrier,46900.0,2064,Full-Time,staffing_plan_employee_generation.ipynb
EMP_332_349_0004,332,LEAGUE CITY - MAIN OFFICE,Post Office,349,GALEMO573_Delivery,2,Delivery,0,0,EMP_332_349_0001,Kevin Olson,Kevin,Olson,555-968-8001,kevin.olson.332.349.4@postal-demo.local,319 Spears Centers Suite 270,Delivery Associate,58000.0,1141,Part-Time,staffing_plan_employee_generation.ipynb
EMP_332_349_0005,332,LEAGUE CITY - MAIN OFFICE,Post Office,349,GALEMO573_Delivery,2,Delivery,0,0,EMP_332_349_0001,Jordan Harris,Jordan,Harris,555-710-5749,jordan.harris.332.349.5@postal-demo.local,59164 Jimmy Crest,Rural Carrier,61500.0,1873,Full-Time,staffing_plan_employee_generation.ipynb
EMP_332_861_0001,332,LEAGUE CITY - MAIN OFFICE,Post Office,861,GALEMO573_Logistics,3,Logistics,1,0,,Dennis Campbell,Dennis,Campbell,555-582-1308,dennis.campbell.332.861.1@postal-demo.local,76319 Ashley Parkway,Logistics Manager,79300.0,1969,Full-Time,staffing_plan_employee_generation.ipynb
EMP_332_861_0002,332,LEAGUE CITY - MAIN OFFICE,Post Office,861,GALEMO573_Logistics,3,Logistics,0,0,EMP_332_861_0001,Michelle Sanchez,Michelle,Sanchez,555-654-3562,michelle.sanchez.332.861.2@postal-demo.local,553 Smith Turnpike,Logistics Associate,59000.0,2124,Full-Time,staffing_plan_employee_generation.ipynb
EMP_332_1401_0001,332,LEAGUE CITY - MAIN OFFICE,Post Office,1401,GALEMO573_Retail Services,1,Retail Services,1,0,,Edward Lee,Edward,Lee,555-310-3183,edward.lee.332.1401.1@postal-demo.local,56735 Gibson Lock Suite 298,Retail Services Manager,85900.0,2004,Full-Time,staffing_plan_employee_generation.ipynb
EMP_332_1401_0002,332,LEAGUE CITY - MAIN OFFICE,Post Office,1401,GALEMO573_Retail Services,1,Retail Services,0,0,EMP_332_1401_0001,Kyle Brown,Kyle,Brown,555-492-8503,kyle.brown.332.1401.2@postal-demo.local,03273 Jeffery Crossroad Suite 827,Window Clerk,44900.0,2100,Full-Time,staffing_plan_employee_generation.ipynb
EMP_332_1401_0003,332,LEAGUE CITY - MAIN OFFICE,Post Office,1401,GALEMO573_Retail Services,1,Retail Services,0,0,EMP_332_1401_0001,Kevin Neal,Kevin,Neal,555-364-6828,kevin.neal.332.1401.3@postal-demo.local,52356 Darren Passage Apt. 038,Window Clerk,51000.0,2120,Full-Time,staffing_plan_employee_generation.ipynb
EMP_333_350_0001,333,LEANDER - MAIN OFFICE,Post Office,350,WILEMO641_Delivery,2,Delivery,1,1,,Aaron Cameron,Aaron,Cameron,555-643-9128,aaron.cameron.333.350.1@postal-demo.local,621 Gonzalez Run Apt. 112,Delivery Manager,96500.0,1948,Full-Time,staffing_plan_employee_generation.ipynb
EMP_333_350_0002,333,LEANDER - MAIN OFFICE,Post Office,350,WILEMO641_Delivery,2,Delivery,0,0,EMP_333_350_0001,Wayne Miller,Wayne,Miller,555-418-5659,wayne.miller.333.350.2@postal-demo.local,036 Cruz Forks Suite 947,Delivery Associate,45500.0,1912,Full-Time,staffing_plan_employee_generation.ipynb
EMP_333_350_0003,333,LEANDER - MAIN OFFICE,Post Office,350,WILEMO641_Delivery,2,Delivery,0,0,EMP_333_350_0001,Gregory Jones,Gregory,Jones,555-649-5713,gregory.jones.333.350.3@postal-demo.local,65984 Smith Flats,Delivery Associate,49900.0,1079,Part-Time,staffing_plan_employee_generation.ipynb
EMP_333_350_0004,333,LEANDER - MAIN OFFICE,Post Office,350,WILEMO641_Delivery,2,Delivery,0,0,EMP_333_350_0001,Tiffany Henry,Tiffany,Henry,555-517-3543,tiffany.henry.333.350.4@postal-demo.local,294 Marissa Overpass,City Carrier,52800.0,2088,Full-Time,staffing_plan_employee_generation.ipynb
EMP_333_350_0005,333,LEANDER - MAIN OFFICE,Post Office,350,WILEMO641_Delivery,2,Delivery,0,0,EMP_333_350_0001,Michael Reed,Michael,Reed,555-620-4393,michael.reed.333.350.5@postal-demo.local,132 Singh Crossroad,Rural Carrier,46000.0,2180,Full-Time,staffing_plan_employee_generation.ipynb
EMP_333_862_0001,333,LEANDER - MAIN OFFICE,Post Office,862,WILEMO641_Logistics,3,Logistics,1,0,,Megan West,Megan,West,555-400-6459,megan.west.333.862.1@postal-demo.local,7195 Lisa Village Apt. 056,Logistics Manager,85900.0,2131,Full-Time,staffing_plan_employee_generation.ipynb
EMP_333_862_0002,333,LEANDER - MAIN OFFICE,Post Office,862,WILEMO641_Logistics,3,Logistics,0,0,EMP_333_862_0001,Walter Peters,Walter,Peters,555-275-5793,walter.peters.333.862.2@postal-demo.local,26524 Pope Rapids Apt. 852,Mail Handler,42700.0,2057,Full-Time,staffing_plan_employee_generation.ipynb
EMP_333_1402_0001,333,LEANDER - MAIN OFFICE,Post Office,1402,WILEMO641_Retail Services,1,Retail Services,1,0,,Lauren Greene,Lauren,Greene,555-229-2610,lauren.greene.333.1402.1@postal-demo.local,820 Mark Harbor,Retail Services Manager,79000.0,2121,Full-Time,staffing_plan_employee_generation.ipynb
EMP_333_1402_0002,333,LEANDER - MAIN OFFICE,Post Office,1402,WILEMO641_Retail Services,1,Retail Services,0,0,EMP_333_1402_0001,Brenda Alexander,Brenda,Alexander,555-668-4471,brenda.alexander.333.1402.2@postal-demo.local,9136 Ricky Knoll Suite 652,Customer Service Clerk,42800.0,915,Part-Time,staffing_plan_employee_generation.ipynb
EMP_333_1402_0003,333,LEANDER - MAIN OFFICE,Post Office,1402,WILEMO641_Retail Services,1,Retail Services,0,0,EMP_333_1402_0001,William Carney,William,Carney,555-349-2415,william.carney.333.1402.3@postal-demo.local,619 Douglas Station,Window Clerk,51600.0,1920,Full-Time,staffing_plan_employee_generation.ipynb
EMP_334_351_0001,334,LEDBETTER - MPO/MODULAR BLDG.,Post Office,351,FALEMMB946_Delivery,2,Delivery,1,1,,Sarah Estrada,Sarah,Estrada,555-995-2811,sarah.estrada.334.351.1@postal-demo.local,94849 Lopez Walk,Delivery Manager,96900.0,2141,Full-Time,staffing_plan_employee_generation.ipynb
EMP_334_351_0002,334,LEDBETTER - MPO/MODULAR BLDG.,Post Office,351,FALEMMB946_Delivery,2,Delivery,0,0,EMP_334_351_0001,Julie Scott,Julie,Scott,555-696-6340,julie.scott.334.351.2@postal-demo.local,7661 Samantha Plain Suite 550,City Carrier,53400.0,2085,Full-Time,staffing_plan_employee_generation.ipynb
EMP_334_351_0003,334,LEDBETTER - MPO/MODULAR BLDG.,Post Office,351,FALEMMB946_Delivery,2,Delivery,0,0,EMP_334_351_0001,Kimberly Frye,Kimberly,Frye,555-325-1174,kimberly.frye.334.351.3@postal-demo.local,915 Cortez Summit,Mail Carrier,43600.0,2171,Full-Time,staffing_plan_employee_generation.ipynb
EMP_334_863_0001,334,LEDBETTER - MPO/MODULAR BLDG.,Post Office,863,FALEMMB946_Logistics,3,Logistics,1,0,,Scott Lopez,Scott,Lopez,555-430-9774,scott.lopez.334.863.1@postal-demo.local,593 Roman Crescent,Logistics Manager,86700.0,2102,Full-Time,staffing_plan_employee_generation.ipynb
EMP_334_863_0002,334,LEDBETTER - MPO/MODULAR BLDG.,Post Office,863,FALEMMB946_Logistics,3,Logistics,0,0,EMP_334_863_0001,Beth Mitchell,Beth,Mitchell,555-637-6736,beth.mitchell.334.863.2@postal-demo.local,706 Rodriguez Trail,Routing Clerk,59700.0,2102,Full-Time,staffing_plan_employee_generation.ipynb
EMP_334_1403_0001,334,LEDBETTER - MPO/MODULAR BLDG.,Post Office,1403,FALEMMB946_Retail Services,1,Retail Services,1,0,,Mark Hall,Mark,Hall,555-971-5942,mark.hall.334.1403.1@postal-demo.local,878 Wanda Mill,Retail Services Manager,93900.0,1975,Full-Time,staffing_plan_employee_generation.ipynb
EMP_334_1403_0002,334,LEDBETTER - MPO/MODULAR BLDG.,Post Office,1403,FALEMMB946_Retail Services,1,Retail Services,0,0,EMP_334_1403_0001,Derek Caldwell,Derek,Caldwell,555-297-6745,derek.caldwell.334.1403.2@postal-demo.local,38811 Alexander Ports,Retail Associate,48400.0,1486,Part-Time,staffing_plan_employee_generation.ipynb
EMP_335_352_0001,335,LEESVILLE - MO/MODULAR BLDG,Post Office,352,GOLEMMB122_Delivery,2,Delivery,1,1,,Christine Foster,Christine,Foster,555-979-6787,christine.foster.335.352.1@postal-demo.local,3720 Deborah Fork Suite 483,Delivery Manager,97100.0,1878,Full-Time,staffing_plan_employee_generation.ipynb
EMP_335_352_0002,335,LEESVILLE - MO/MODULAR BLDG,Post Office,352,GOLEMMB122_Delivery,2,Delivery,0,0,EMP_335_352_0001,Valerie Bennett,Valerie,Bennett,555-608-7868,valerie.bennett.335.352.2@postal-demo.local,0719 Michael Shoals Suite 743,Mail Carrier,54000.0,1138,Part-Time,staffing_plan_employee_generation.ipynb
EMP_335_352_0003,335,LEESVILLE - MO/MODULAR BLDG,Post Office,352,GOLEMMB122_Delivery,2,Delivery,0,0,EMP_335_352_0001,Brianna Burns,Brianna,Burns,555-321-8962,brianna.burns.335.352.3@postal-demo.local,4673 Charles Glen,Rural Carrier,53800.0,1300,Part-Time,staffing_plan_employee_generation.ipynb
EMP_335_864_0001,335,LEESVILLE - MO/MODULAR BLDG,Post Office,864,GOLEMMB122_Logistics,3,Logistics,1,0,,Jessica Smith,Jessica,Smith,555-318-2446,jessica.smith.335.864.1@postal-demo.local,6887 Jennifer Causeway Suite 886,Logistics Manager,79900.0,2123,Full-Time,staffing_plan_employee_generation.ipynb
EMP_335_864_0002,335,LEESVILLE - MO/MODULAR BLDG,Post Office,864,GOLEMMB122_Logistics,3,Logistics,0,0,EMP_335_864_0001,Amanda Brown,Amanda,Brown,555-261-7909,amanda.brown.335.864.2@postal-demo.local,3129 Roberto Manor,Transportation Clerk,48200.0,1924,Full-Time,staffing_plan_employee_generation.ipynb
EMP_335_1404_0001,335,LEESVILLE - MO/MODULAR BLDG,Post Office,1404,GOLEMMB122_Retail Services,1,Retail Services,1,0,,David Nelson,David,Nelson,555-751-7545,david.nelson.335.1404.1@postal-demo.local,009 Black Inlet Apt. 146,Retail Services Manager,83800.0,2073,Full-Time,staffing_plan_employee_generation.ipynb
EMP_335_1404_0002,335,LEESVILLE - MO/MODULAR BLDG,Post Office,1404,GOLEMMB122_Retail Services,1,Retail Services,0,0,EMP_335_1404_0001,David Stewart,David,Stewart,555-373-2860,david.stewart.335.1404.2@postal-demo.local,000 Sabrina Skyway Apt. 073,Customer Service Clerk,46100.0,2152,Full-Time,staffing_plan_employee_generation.ipynb
