package_id_hex,recipient_address,recipient_territory_id,sender_address,sender_territory_id,estimated_delivery_distance,recipient_first_name,recipient_middle_initial,recipient_last_name,expected_delivery_date,delivered_date
c1e11b6c015851b08357f024cdb7e811,"7307 Pecan Grove Dr, Euless, TX 76039",658,"3002 Magnolia Ct, Katy, TX 77449",1509,223.48,Sofia,,Singh,,
c2683ec7716e54adba289b405fdef319,"7307 Pecan Grove Dr, Euless, TX 76039",658,"2817 Rio Vista Rd, Deer Park, TX 77536",1592,247.8,Sofia,,Singh,,
38d96d3c46555a7ea10e16fa47bf7f09,"6361 Cypress Dr, Houston, TX 77060",1342,"563 Cypress Ln, Fort Worth, TX 76164",751,227.97,Caleb,A,Johnson,,
8a9af93340cb5d1ab4ea4498c6ff323e,"2188 Trinity Ave, San Antonio, TX 78253",2002,"1326 Pecan Grove Way, Cypress, TX 77429",1482,191.26,Thomas,T,Johnson,,
c4e94a7374655c2583c913b0ee2de100,"418 Prairie Bend Rd, Austin, TX 78745",2329,"5678 Brazos Blvd, Horseshoe Bay, TX 78657",2258,41.3,Gabriela,X,Castillo,,
d0e14530ad305f688d2ee97b4ac1a170,"8175 Brazos St, Houston, TX 77054",1336,"333 Hill Country St, Houston, TX 77027",1307,4.74,Tara,N,Lee,,
e9fbdb1c075357588305cef169c0dbb7,"9896 Trinity Ln, Houston, TX 77091",1376,"8171 Rio Vista Ave, Mckinney, TX 75071",66,244.59,Olivia,R,Bennett,,
95e85fd536d857b488c40db99092d19d,"3272 Trinity Blvd, Allen, TX 75002",3,"5981 Mesquite Ln, Waco, TX 76708",1161,107.01,Marcus,X,Diaz,,
84cc5acc154859e683933282a3c9d468,"5161 Hill Country Dr, Dripping Springs, TX 78620",2196,"6526 Trinity Ave, Dallas, TX 75240",202,203.29,Kevin,V,Taylor,,
747665e305cb53ba9a9f188cac84dd25,"2088 Lone Star Blvd, Spring, TX 77388",1461,"1082 Prairie Bend St, Plano, TX 75023",19,220.06,Jasmine,V,Martinez,,
31db8c69aad150d58023ec34b7c5837e,"3225 Rio Vista Dr, Lufkin, TX 75901",561,"8900 Trinity Ave, Allen, TX 75013",12,172.87,Felix,Y,Ramirez,,
1cfaf353cc2f5b99a4eaf9366f5adf80,"4090 Trinity Way, Round Rock, TX 78665",2272,"489 Brazos Blvd, Rockwall, TX 75087",80,179.79,Omar,W,Castillo,,
15f7f5b082ba53129f6b60210ab49a8b,"3966 Magnolia Way, Lubbock, TX 79423",2753,"7267 Hill Country Ave, Midland, TX 79701",2851,100.51,Tara,S,Garcia,,
fbfd9d93b0bd5b5692b7232b4d54a27b,"2971 Prairie Bend Ct, Austin, TX 78752",2337,"1549 Live Oak Blvd, El Paso, TX 79928",2951,506.63,Nathan,,Walker,,
93e125cb59ce51a9bfe28220afe5d488,"7640 Lone Star Ave, Baytown, TX 77520",1580,"9056 Bluebonnet Rd, Houston, TX 77015",1295,10.18,Kayla,I,Diaz,,
4c1a4466ef185a8ebe74b3d1e020d82b,"4406 Bluebonnet St, Leander, TX 78645",2240,"3879 Mesquite St, Corpus Christi, TX 78418",2096,206.04,Isaac,P,Bennett,,
a5d65683b09653cd984890a4ad7cb467,"2480 Prairie Bend Way, San Antonio, TX 78222",1972,"8153 Cypress Ave, San Antonio, TX 78249",1998,19.56,Preston,F,Patel,,
9edf2c0e65e75dcb806370a189180a35,"2032 Cypress Dr, San Angelo, TX 76901",1245,"9539 Mockingbird Way, Winters, TX 79567",2838,49.94,Lauren,Y,Martinez,,
b07fcf47f205528eab13f92abac1c459,"3188 Magnolia Blvd, Arlington, TX 76010",630,"8730 Pecan Grove Ct, Houston, TX 77093",1378,222.72,Julian,Z,Ramirez,,
110e8b36b9365772bbf6547401601986,"9554 Live Oak Ave, Houston, TX 77019",1299,"6383 Lone Star St, Baytown, TX 77521",1582,27.29,Isabel,,Walker,,
1309ce9988a85700af87964b05746812,"7944 Prairie Bend Way, Houston, TX 77093",1378,"9060 Bluebonnet Dr, Austin, TX 78704",2294,147.35,Valerie,K,Lee,,
d189bd28eaa855f4b9ea0859419f528f,"3761 Cedar Creek Way, Garland, TX 75041",37,"7007 Trinity Blvd, San Antonio, TX 78217",1967,253.36,Kayla,,Diaz,,
2656d18110925d738160eeb0a89cf3fb,"6335 Cypress Dr, Cleburne, TX 76033",650,"3375 Bluebonnet Way, Dallas, TX 75216",181,52.08,Julian,M,Lee,,
22bad4294f285878bd0c7fdb4161b078,"1516 Lone Star Ct, Round Rock, TX 78681",2290,"8259 Cypress Ln, Pflugerville, TX 78660",2261,9.75,Julian,M,Hayes,,
0e1d35ce25a55b518597366da523f922,"2944 Cypress Ct, Frisco, TX 75035",31,"9117 Trinity Ln, Mabank, TX 75147",127,65.39,Felix,Z,Anderson,,
40603d310ee952deaba76a245f5ea688,"8630 Trinity Ct, Fort Worth, TX 76109",726,"2642 Prairie Bend Blvd, Fort Worth, TX 76105",721,6.79,Xavier,,Flores,,
77bc373f2c6055469a61b4dcef58810e,"784 Sunset Ridge Ln, Arlington, TX 76012",632,"9718 Cypress Blvd, Frisco, TX 75033",28,34.29,Wesley,Q,Patel,,
4d12b1a7aa155188aeed54d04a81428d,"5621 Post Oak Dr, Irving, TX 75061",57,"2915 Mesquite Ave, Troup, TX 75789",511,119.72,Natalie,G,Singh,,
dbe811ec523b55ac8ad7b67abcd6ca45,"7709 Magnolia Rd, San Antonio, TX 78212",1962,"7930 Live Oak Ln, Kyle, TX 78640",2230,54.4,Nathan,V,Diaz,,
04f3b62317b75602968a620ae3eefb34,"3002 Bluebonnet Dr, Houston, TX 77036",1317,"3861 Lone Star Dr, Austin, TX 78717",2297,143.31,Camila,P,Diaz,,
f90cfdd23cb15eca90381604eaaa77f7,"3545 Lone Star Rd, Dallas, TX 75211",177,"7035 Prairie Bend Blvd, Edinburg, TX 78539",2109,452.69,Omar,Z,Edwards,,
1b88e916c229567ca011b5ff361a1cf8,"8528 Brazos Dr, Dallas, TX 75287",219,"9763 Lone Star Ln, Brownsville, TX 78526",2104,485.33,Maya,,Walker,,
02b4639bc5e259dfb739c2bd90ed3270,"1258 Hill Country Dr, Carrollton, TX 75010",11,"7640 Rio Vista Rd, El Paso, TX 79930",2952,564.11,Julian,O,Flores,,
d7214d8e8f25583a852a6c64475a561f,"7557 Sunset Ridge Dr, Hutchins, TX 75141",120,"897 Cedar Creek Blvd, El Paso, TX 79907",2940,566.91,Lauren,Q,Castillo,,
177f62e162bd51ab94776d25b643e0d1,"5363 Sunset Ridge Dr, Richmond, TX 77406",1465,"107 Live Oak St, Spring, TX 77382",1457,41.02,Victor,M,Anderson,,
c08fa05888ee502890b8a69d9ecbfc7c,"534 Prairie Bend St, Rosharon, TX 77583",1626,"4078 Live Oak Way, College Station, TX 77840",1702,99.73,Olivia,P,Walker,,
ba47db1331cc5584870a9ce6217d054e,"1026 Mockingbird Ln, Houston, TX 77065",1347,"681 Hill Country Ln, Spring, TX 77386",1460,19.09,Felix,,Kim,,
4c83b8ec14f75a4e9ee6bcb2b2b6c021,"6047 Trinity Rd, Houston, TX 77078",1360,"273 Cedar Creek St, Katy, TX 77494",1560,35.09,Olivia,U,Singh,,
f5515dc52021554fa47e82e19db2015a,"5363 Sunset Ridge Dr, Richmond, TX 77406",1465,"3024 Live Oak Way, Burleson, TX 76028",646,218.21,Victor,M,Anderson,,
be9cffd5cc1f5d04a8a2f05f6f6649d7,"7025 Lone Star Rd, Grand Prairie, TX 75054",51,"7964 Rio Vista St, Houston, TX 77093",1378,213.99,Jasmine,A,Edwards,,
a389cda468b35f8eb748c3ba4410005c,"3371 Cypress Rd, Waco, TX 76706",1159,"3643 Brazos Ln, Carrollton, TX 75010",11,108.74,Zoe,J,Hayes,,
480ba5f5d8d0592699e36ec1093b0b78,"7342 Prairie Bend Ln, Houston, TX 77036",1317,"4857 Magnolia Rd, Austin, TX 78732",2314,148.54,Kevin,,Lee,,
bea68fd3bf28533f81c5924cee97074a,"2998 Prairie Bend Dr, Grand Prairie, TX 75050",44,"2639 Cypress Ave, Waco, TX 76707",1160,84.82,Gabriela,Q,Ramirez,,
d560156bde6e5f7f9053d10978e5d3de,"6068 Live Oak Ct, Red Oak, TX 75154",136,"3390 Prairie Bend Rd, Brownsville, TX 78520",2102,455.28,Rafael,,Flores,,
f34fd83f998d53dc8b5374686fc397b2,"9179 Mesquite St, Edinburg, TX 78542",2112,"1135 Cypress Dr, Tomball, TX 77375",1448,294.51,Natalie,V,Ramirez,,
c030a9c1841653849b63ace556049009,"8532 Lone Star Rd, Willis, TX 77318",1393,"5611 Mesquite St, Arlington, TX 76014",634,179.79,Alyssa,W,Hayes,,
dce3a52dbe6057d8989f995a6f0a4dfc,"2298 Mesquite Ct, Alice, TX 78332",2020,"6412 Bluebonnet Ln, Dallas, TX 75204",170,360.39,Xavier,S,Hayes,,
9b021fb7ed775e5cbac328233893ecc4,"3681 Sunset Ridge Rd, Irving, TX 75061",57,"3425 Trinity Dr, San Antonio, TX 78216",1966,244.49,Olivia,S,Bennett,,
e8a690366dd153fa9a416db1c09770b5,"2693 Cedar Creek St, Red Oak, TX 75154",136,"9432 Lone Star Dr, Douglass, TX 75943",586,127.39,Nathan,Q,Patel,,
95a4717c4a7851f4b1a0167c1e2e3cd4,"7710 Trinity Dr, Houston, TX 77049",1331,"9520 Lone Star Ct, Kyle, TX 78640",2230,160.6,Felix,W,Flores,,
0f48480d29a45c3d8a90226f42c2eb68,"9560 Lone Star Way, Dallas, TX 75232",195,"3391 Hill Country St, Houston, TX 77023",1303,221.96,Marcus,Z,Nguyen,,
953c1560c7aa544198f202e7cc2e88bd,"3671 Magnolia Blvd, Hutto, TX 78634",2221,"1861 Brazos Ave, Fort Worth, TX 76140",748,143.25,Preston,Q,Kim,,
4588d0deddb15469851c4958b1086e4d,"5339 Sunset Ridge Ave, Converse, TX 78109",1890,"975 Magnolia Ln, Arlington, TX 76018",638,231.03,Rachel,I,Taylor,,
4c5abc9f7fe75b01be608606d7f0761a,"2128 Mesquite Rd, San Antonio, TX 78249",1998,"7290 Mesquite Dr, Midland, TX 79703",2852,267.16,Lauren,E,Ortiz,,
6904ca33dfe6575cabc259ff58a2b99f,"9378 Cypress Ln, League City, TX 77573",1616,"4422 Cypress Rd, Frisco, TX 75036",33,273.1,Jasmine,T,Vasquez,,
52142dccd2135ac2913300ca305c6c77,"7924 Live Oak Rd, Harlingen, TX 78552",2120,"338 Trinity Way, Laredo, TX 78041",1840,141.48,Alyssa,C,Singh,,
c517b1a629f756949d433d421718615c,"4829 Bluebonnet Way, Killeen, TX 76549",1022,"7052 Hill Country Rd, San Antonio, TX 78242",1992,124.17,Danielle,Q,Flores,,
6e56464ddb695f7496d7b8cbd462aee1,"1543 Prairie Bend Blvd, Aubrey, TX 76227",767,"6001 Mockingbird Blvd, Pearland, TX 77584",1628,275.19,Jasmine,H,Taylor,,
2158a516158555519a680ed3116acac8,"3994 Cedar Creek Ave, Mckinney, TX 75069",64,"9224 Live Oak Rd, Lufkin, TX 75904",563,163.02,Kevin,,Hayes,,
d20404dda76a5970b36e1836e55cfeb9,"7874 Lone Star Way, Dickinson, TX 77539",1594,"6289 Magnolia Blvd, Desoto, TX 75115",102,242.84,Elena,O,Castillo,,
9e3b4f0e2b1a5e489d73f3cde6aabaf9,"3482 Pecan Grove Rd, Keller, TX 76248",789,"2827 Cypress St, Houston, TX 77007",1287,243.22,Jasmine,W,Vasquez,,
64b639c1752e5199980f3998c4c5d502,"524 Bluebonnet Ct, Houston, TX 77021",1301,"4800 Bluebonnet Ln, El Paso, TX 79936",2956,664.97,Ethan,,Ramirez,,
d0cb68dc9c5554ba955ae1ca32f579d0,"104 Live Oak Dr, Prosper, TX 75078",72,"5012 Lone Star St, Grand Prairie, TX 75052",48,42.1,Marcus,G,Bennett,,
80c6db993d7755c4b6254a71c87f5b33,"2595 Hill Country St, El Paso, TX 79915",2944,"4618 Sunset Ridge Blvd, Sierra Blanca, TX 79851",2929,73.22,Daniel,J,Castillo,,
a5682f370c59584f9ff2325f22bfc6de,"8880 Trinity Ct, El Paso, TX 79924",2948,"2761 Rio Vista Ave, Arlington, TX 76002",624,546.68,Gabriel,R,Singh,,
e99367301e5f5a108849dbf0985e02eb,"1086 Bluebonnet St, Houston, TX 77018",1298,"467 Trinity Ln, Brownsville, TX 78526",2104,292.12,Isaac,,Anderson,,
59c1eebeb35c556f9b47b02e2ff4da12,"5279 Bluebonnet Blvd, Fort Worth, TX 76179",754,"2735 Brazos Ct, Rosenberg, TX 77471",1532,250.18,Rachel,M,Bennett,,
4770bda52b685f00960f3ec7a6853364,"1460 Hill Country Blvd, Nolanville, TX 76559",1033,"7206 Live Oak Ct, Lubbock, TX 79401",2739,302.12,Felix,,Taylor,,
f4a11a8c47145cd6adce8bb4884ac999,"8587 Rio Vista Blvd, Corpus Christi, TX 78412",2090,"1450 Pecan Grove Ln, Amarillo, TX 79102",2579,581.8,Isabel,I,Hayes,,
642e51f2316b585eb539181f2a4642bc,"3957 Magnolia Way, Houston, TX 77083",1367,"8012 Prairie Bend Ct, Austin, TX 78737",2320,142.6,Gabriela,J,Lee,,
f6d0c61e0d0b5692b5f4991cea81907f,"4872 Mockingbird Blvd, Cypress, TX 77433",1487,"2184 Trinity Rd, El Paso, TX 79936",2956,638.39,Alyssa,H,Diaz,,
d57207d08b5154e5a317eca7105cbf6f,"4927 Trinity St, Brownfield, TX 79316",2664,"1209 Pecan Grove Blvd, Dallas, TX 75216",181,321.63,Luis,G,Garcia,,
6fa4b7a21071546e8a0f51f1399f8415,"1124 Cypress Ln, Desoto, TX 75115",102,"5111 Live Oak St, Katy, TX 77493",1558,199.35,Zoe,K,Edwards,,
2680612ca4a9596d92a63a6de86717b7,"546 Cypress St, Snyder, TX 79549",2822,"6780 Brazos Ct, Houston, TX 77036",1317,386.3,Isabel,T,Anderson,,
2303f13a819951a9b16fa4e6bbceffbe,"2341 Rio Vista Ct, Grand Prairie, TX 75054",51,"8149 Cedar Creek Ln, Richardson, TX 75081",76,30.65,Natalie,C,Johnson,,
a4b55118ec1c5be2a38068fa87ec65c8,"6290 Bluebonnet Ct, Boerne, TX 78015",1812,"1705 Mockingbird Blvd, Spring, TX 77389",1462,189.77,Lauren,R,Edwards,,
0a252323174556a589e556af7fa8e68d,"3369 Rio Vista Way, Plainview, TX 79072",2537,"8332 Mesquite Blvd, Spring, TX 77379",1454,462.1,Isabel,K,Hayes,,
046da61d1a235343a44548cb20efcf0d,"2674 Magnolia Rd, San Antonio, TX 78249",1998,"5356 Brazos St, Corpus Christi, TX 78407",2085,140.65,Caleb,,Walker,,
e727939cfbc75e388150771c2cbafe27,"4592 Magnolia Ave, Plano, TX 75025",22,"5801 Post Oak Ct, San Antonio, TX 78216",1966,266.38,Daniel,,Ramirez,,
d930a766e566510a9c950d87701a2f87,"7803 Sunset Ridge Blvd, Lubbock, TX 79414",2750,"7638 Trinity Dr, Richmond, TX 77469",1530,460.8,Caleb,G,Edwards,,
b69ee5168b3a5b739a82abf98e027271,"7493 Hill Country Rd, Arlington, TX 76016",636,"1490 Bluebonnet Ct, Longview, TX 75605",383,144.08,Ethan,Z,Garcia,,
c83de7c16af25e8693db5200d50fc59a,"247 Lone Star Dr, Houston, TX 77096",1381,"4909 Cypress Ct, Houston, TX 77004",1284,7.7,Olivia,,Ortiz,,
3db3cc2a0707543a82d79e0d0beed6c4,"8942 Live Oak Rd, Frisco, TX 75035",31,"6879 Cedar Creek St, Austin, TX 78741",2326,209.73,Isabel,,Garcia,,
ad810f0d8f265668960dbd602bbe6f2c,"6449 Bluebonnet Ave, Bellaire, TX 77401",1464,"6033 Sunset Ridge Ln, Arlington, TX 76010",630,229.45,Elena,Z,Bennett,,
99b392a9343a53939e28044ea389d511,"9881 Trinity Ln, Dallas, TX 75217",182,"9269 Prairie Bend Ave, Dallas, TX 75211",177,12.87,Olivia,Q,Castillo,,
e89715784bc65a9da771f3bfd6d4f43d,"6987 Sunset Ridge Ave, Arlington, TX 76002",624,"4748 Prairie Bend Ave, Fort Worth, TX 76131",742,23.33,Omar,R,Castillo,,
95f49d6f946b547e9202ff4ddcf285fe,"8734 Live Oak Dr, Houston, TX 77070",1352,"6882 Brazos Ct, Houston, TX 77072",1354,19.2,Maya,H,Castillo,,
d9377e273ff454279d5592ab38410bd0,"1556 Sunset Ridge Dr, Temple, TX 76502",976,"5989 Live Oak Ct, Round Rock, TX 78664",2271,43.04,Preston,,Diaz,,
53c14a0373e953d0b15bbdef2ab98ee7,"5626 Sunset Ridge Blvd, Olden, TX 76466",946,"2625 Magnolia Ln, Fort Worth, TX 76164",751,83.87,Luis,P,Vasquez,,
65dfd8fecd285f2c923ceadda0fa7e00,"4788 Lone Star Ln, Frisco, TX 75033",28,"9403 Pecan Grove Blvd, Dallas, TX 75212",178,27.89,Natalie,,Singh,,
895d4add4295544b8fb0e196637e5ad5,"1614 Prairie Bend St, Newark, TX 76071",700,"4574 Cypress Ct, Azle, TX 76020",640,8.83,Isaac,W,Martinez,,
3d162d8582bf557ebb84a7d881ad9e82,"5397 Magnolia Blvd, Waxahachie, TX 75165",150,"7582 Mesquite Ct, Leander, TX 78641",2233,141.25,Elena,L,Diaz,,
cb25d9d9368d536faa5ec6cf8ad220c7,"5641 Live Oak St, El Paso, TX 79938",2957,"4618 Sunset Ridge Blvd, Sierra Blanca, TX 79851",2929,61.2,Maya,N,Flores,,
29bae543d49d5660974decbb3f53d566,"8773 Rio Vista Way, Dallas, TX 75204",170,"3099 Mesquite St, Groves, TX 77619",1646,260.1,Zoe,,Vasquez,,
61fff06f9108569e82ad3f0dff6c69f8,"9186 Prairie Bend St, Denton, TX 76201",757,"7736 Trinity Way, Waco, TX 76708",1161,110.18,Danielle,I,Patel,,
b68864913eb355a3a899457d2a1dcdc1,"5176 Lone Star Ln, Irving, TX 75062",58,"7205 Lone Star Ct, Leander, TX 78641",2233,167.82,Danielle,F,Kim,,
2689b3121fea5e9a823cdac5402ba1a2,"3599 Brazos Way, Victoria, TX 77904",1740,"7053 Mesquite Blvd, Allen, TX 75013",12,290.65,Rafael,W,Ramirez,,
24c16756d2fa5b389b929e0059a82f18,"5205 Prairie Bend Dr, Allen, TX 75013",12,"2846 Mockingbird St, Flower Mound, TX 75022",17,25.34,Alyssa,,Martinez,,
6a25704618595058874f130372cb7ffb,"7473 Cypress Way, Houston, TX 77095",1380,"1275 Lone Star Ave, Houston, TX 77081",1363,17.13,Danielle,B,Garcia,,
73c1d836c6915661a0cf8f110755d7cb,"2477 Mockingbird Dr, Dallas, TX 75243",204,"5131 Bluebonnet Rd, San Antonio, TX 78245",1995,269.85,Isabel,S,Flores,,
62c116961ec2547d88effc03f31774c9,"3394 Trinity Ln, Killeen, TX 76543",1018,"5255 Rio Vista Rd, Springtown, TX 76082",705,127.73,Priya,X,Martinez,,
00e20f26e2cc57bdbcc6daebe51d0f2b,"6902 Bluebonnet Ct, Richmond, TX 77407",1466,"115 Lone Star Ct, Portland, TX 78374",2058,156.23,Victor,E,Anderson,,
72a62b0e0df356599de1f9febd7cb053,"177 Live Oak Ave, Euless, TX 76040",659,"9593 Live Oak Blvd, Irving, TX 75038",34,8.09,Whitney,T,Martinez,,
28f42e3acdc9564eb8cdb3a0e026a6f3,"3476 Bluebonnet Ave, El Paso, TX 79936",2956,"8693 Cedar Creek Ct, Austin, TX 78704",2294,516.0,Hannah,E,Garcia,,
ea1e5bbf63a256febb0e534b979efcba,"1018 Sunset Ridge Dr, Dallas, TX 75248",209,"5919 Prairie Bend Ln, Houston, TX 77013",1293,237.76,Valerie,A,Anderson,,
4e5c5aa2b72650bab72d9aaea9d34568,"5876 Prairie Bend Ave, Dallas, TX 75205",171,"7379 Pecan Grove Rd, El Paso, TX 79924",2948,564.74,Danielle,B,Johnson,,
7755000644685f3fa5c582c5bf375822,"2342 Magnolia Rd, San Antonio, TX 78229",1980,"2371 Prairie Bend Way, Lubbock, TX 79412",2748,339.62,Nathan,V,Lee,,
5afdeca48e5250daac7553cc6e17738c,"1139 Live Oak Ave, League City, TX 77573",1616,"8335 Mockingbird Rd, Bryan, TX 77802",1684,108.95,Sofia,P,Taylor,,
1ce5465da2dc5786ac8407adf9a2033c,"2895 Rio Vista Rd, Kyle, TX 78640",2230,"9843 Mesquite Way, Spring, TX 77388",1461,141.0,Hannah,H,Singh,,
0ae5272b13445d17a6b60f697aec746c,"7652 Trinity Ct, Boerne, TX 78015",1812,"3900 Cedar Creek St, Cypress, TX 77429",1482,179.94,Marcus,I,Johnson,,
b081596efd9d56dea9faa66ede2ded43,"5989 Brazos Blvd, San Antonio, TX 78212",1962,"9181 Brazos Way, Corpus Christi, TX 78412",2090,140.23,Julian,Q,Lee,,
cdfe4c01ade4537a841fb16f7c5365eb,"1291 Post Oak Dr, Richmond, TX 77407",1466,"6093 Bluebonnet Ln, Childress, TX 79201",2600,424.38,Isabel,Q,Flores,,
d8227b59c84c555aaa5a2b1c1fb2903a,"1986 Pecan Grove Blvd, Weslaco, TX 78596",2162,"3671 Magnolia Blvd, Hutto, TX 78634",2221,308.93,Camila,,Martinez,,
6a33d8427ed05aafb3e07e2c68d0a901,"5835 Bluebonnet Blvd, Midland, TX 79701",2851,"2557 Cypress Rd, Tuscola, TX 79562",2833,130.66,Camila,R,Martinez,,
d9b991c2155a5b219c278d179eaad1b1,"4704 Post Oak Way, Georgetown, TX 78628",2211,"6666 Cedar Creek Blvd, Killeen, TX 76541",1016,32.81,Sofia,A,Taylor,,
1efd286e7e045dab9da9ededcee9220d,"4978 Prairie Bend Ln, Irving, TX 75060",56,"602 Trinity St, Temple, TX 76502",976,120.75,Tara,Y,Walker,,
a3d91e292cfc533392c2b621929f1352,"7311 Prairie Bend St, Waxahachie, TX 75165",150,"2024 Mesquite Ct, Fort Worth, TX 76137",747,44.53,Isaac,V,Lee,,
69fe26fc94ae539e8c99e690e9009498,"1530 Lone Star Ln, Irving, TX 75061",57,"9572 Post Oak Ln, Bonham, TX 75418",239,68.82,Samuel,,Nguyen,,
33772910b3c754acb657824b1b567140,"4542 Cypress Dr, Dallas, TX 75228",191,"1967 Magnolia Way, Denton, TX 76210",763,32.95,Gabriela,A,Taylor,,
9dc316ef50185d728b78e15f051e6a13,"8903 Mockingbird Ct, Victoria, TX 77904",1740,"7699 Cedar Creek St, Grand Prairie, TX 75054",51,254.44,Samuel,I,Garcia,,
ceaf141d4a105bd8b54f1a1083132112,"9649 Hill Country Ave, Kemah, TX 77565",1612,"9349 Lone Star Ave, Plano, TX 75025",22,265.27,Camila,Y,Taylor,,
b9e92550cf57597691264274e94d457e,"2583 Brazos Blvd, Amarillo, TX 79121",2597,"7197 Mockingbird Ln, Spring, TX 77389",1462,511.41,Maya,P,Singh,,
912b1a22ce86553d96acf06ddbb30a70,"8120 Rio Vista Ave, Lewisville, TX 75057",53,"6968 Hill Country Blvd, Waco, TX 76706",1159,109.72,Kayla,E,Martinez,,
8bbf665da72c5f599c7c1983da55ebbc,"6910 Live Oak Rd, El Paso, TX 79901",2934,"6613 Post Oak Ave, Spring, TX 77388",1461,663.02,Zoe,Q,Nguyen,,
3803470981ef5ab8825ca38f75899f1c,"2337 Cedar Creek Blvd, San Antonio, TX 78213",1963,"2022 Pecan Grove Ln, Richardson, TX 75081",76,260.24,Rafael,W,Taylor,,
7a7457c3f08e5f4a82e65881f6947968,"6663 Bluebonnet Ct, Katy, TX 77449",1509,"281 Brazos Ct, Santa Fe, TX 77517",1577,48.65,Elena,F,Vasquez,,
5a6ab2fa2c295fa78dc4d4c7531c973e,"2497 Lone Star Blvd, San Antonio, TX 78239",1990,"9807 Post Oak Rd, Austin, TX 78705",2295,65.46,Preston,M,Walker,,
c748e41542375055b549dfc35e0fbe43,"5484 Bluebonnet Ct, Katy, TX 77494",1560,"3687 Prairie Bend Dr, Nederland, TX 77627",1651,110.08,Whitney,B,Ramirez,,
3f3c563a3f305dccb2c4de677e0bd274,"1933 Cedar Creek Ln, Houston, TX 77099",1384,"2520 Post Oak Ln, Austin, TX 78748",2332,138.24,Valerie,O,Diaz,,
7ac0f9b4a970581a88fb7c417a680bd6,"7833 Mockingbird Ave, Austin, TX 78745",2329,"2648 Post Oak Blvd, Arlington, TX 76011",631,180.96,Camila,K,Kim,,
6776616b0d625df5bf9090b26c6af0e0,"1786 Hill Country Way, Houston, TX 77055",1337,"7737 Live Oak Blvd, Austin, TX 78704",2294,139.39,Valerie,B,Diaz,,
7904b9bcd4965b448bd3db5b6dcb245f,"2257 Live Oak Dr, Houston, TX 77048",1330,"3508 Hill Country Ave, Austin, TX 78703",2293,153.02,Marcus,X,Flores,,
a2f730648c2c5cc29c13463e900c7b66,"5335 Magnolia Ave, Houston, TX 77027",1307,"1008 Pecan Grove Blvd, Corpus Christi, TX 78418",2096,189.47,Whitney,Y,Martinez,,
2b8b73a2d09d5704afd6017e39b6d2f4,"986 Post Oak Blvd, Fort Worth, TX 76137",747,"7146 Hill Country Way, El Paso, TX 79901",2934,541.77,Elena,G,Diaz,,
ebe07f0608f358ff92caab27e77fdb0c,"1113 Live Oak Ln, Fort Worth, TX 76120",736,"5151 Mesquite Way, Killeen, TX 76542",1017,126.18,Maya,,Anderson,,
3ac7fd8fbcc65f828c5288f398b7d795,"2652 Hill Country Rd, El Paso, TX 79938",2957,"5176 Magnolia St, El Paso, TX 79938",2957,0.0,Sofia,A,Castillo,,
8d2e0a0da8135a20aa1e20c034e34eef,"2454 Hill Country Way, New Braunfels, TX 78130",1915,"6247 Cedar Creek Dr, Lubbock, TX 79424",2755,346.3,Jasmine,C,Bennett,,
a3fdf2eca4015b3f983b2854ecd9ee2a,"7458 Bluebonnet St, Austin, TX 78759",2343,"6455 Live Oak Ave, Lubbock, TX 79416",2752,331.54,Nathan,E,Castillo,,
16d9b50dc3d356d8801ea7c0dd094509,"5115 Prairie Bend Ave, Austin, TX 78703",2293,"5156 Rio Vista Ct, Pflugerville, TX 78660",2261,14.48,Gabriel,D,Singh,,
d7ef54611dc7554a80e0a06987cc6f7b,"7590 Bluebonnet Way, San Antonio, TX 78221",1971,"5761 Mockingbird Ave, San Antonio, TX 78224",1975,4.2,Samuel,T,Martinez,,
30330fae747b5069ac6a8adeb41cc33f,"5452 Pecan Grove Ct, Fort Worth, TX 76137",747,"8750 Bluebonnet Blvd, Bonham, TX 75418",239,81.11,Alyssa,M,Ramirez,,
0fb81e1bf30d535db15f79f6ccaf6eb0,"8197 Mockingbird St, Richardson, TX 75080",75,"2519 Live Oak Ct, Overton, TX 75684",441,115.99,Kayla,,Martinez,,
07dd4cfb107a5d10b74e19a0fee6769f,"3726 Cypress Ct, Spring, TX 77379",1454,"5780 Brazos Blvd, Humble, TX 77346",1417,21.53,Julian,C,Hayes,,
e8fa8f7381dd575a8f2d5916c4b666c8,"5437 Post Oak Ct, Houston, TX 77016",1296,"8286 Lone Star Rd, Houston, TX 77049",1331,9.26,Wesley,S,Johnson,,
a5eabce8f8d455b78e778d8476994e66,"5155 Mesquite Ave, Dallas, TX 75217",182,"7799 Lone Star Ct, San Antonio, TX 78225",1976,254.32,Thomas,M,Edwards,,
ea98d17162c15dc89b7bad71b6c0de31,"160 Trinity Ln, Rosharon, TX 77583",1626,"8114 Cypress Blvd, Spring, TX 77389",1462,51.04,Maya,G,Edwards,,
5fabf0caf20f5feba4fda9f2a7aaea74,"6029 Pecan Grove Ave, Houston, TX 77047",1329,"8907 Live Oak Dr, Ingleside, TX 78362",2046,163.01,Thomas,,Lee,,
98d5d5cd267a56f4a1b1e459825664c2,"2736 Mesquite Way, Plano, TX 75074",68,"6352 Rio Vista Ln, Dickinson, TX 77539",1594,265.58,Hannah,C,Edwards,,
